2019-01-26 10:32:56,844 charges_calc.py:109 INFO called load_rentals_file function
2019-01-26 10:32:56,844 charges_calc.py:63  INFO load json file into data
2019-01-26 10:32:56,844 charges_calc.py:111 INFO called calculate_additional_fields function
2019-01-26 10:32:57,076 charges_calc.py:86  ERROR The rental end date 2017-01-10 00:00:00 is earlier than the rental start date 2018-02-15 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,076 charges_calc.py:86  ERROR The rental end date 2017-12-29 00:00:00 is earlier than the rental start date 2018-03-31 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,077 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,077 charges_calc.py:86  ERROR The rental end date 2016-05-11 00:00:00 is earlier than the rental start date 2017-06-22 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,078 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,078 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,079 charges_calc.py:86  ERROR The rental end date 2017-03-06 00:00:00 is earlier than the rental start date 2018-10-12 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,079 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,080 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,081 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,082 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,083 charges_calc.py:86  ERROR The rental end date 2017-04-17 00:00:00 is earlier than the rental start date 2018-10-09 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,084 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,084 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,085 charges_calc.py:86  ERROR The rental end date 2017-01-02 00:00:00 is earlier than the rental start date 2017-02-01 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,086 charges_calc.py:86  ERROR The rental end date 2016-11-18 00:00:00 is earlier than the rental start date 2017-08-16 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,086 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,087 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,087 charges_calc.py:86  ERROR The rental end date 2017-09-16 00:00:00 is earlier than the rental start date 2018-06-30 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,088 charges_calc.py:86  ERROR The rental end date 2017-10-01 00:00:00 is earlier than the rental start date 2018-09-22 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,089 charges_calc.py:86  ERROR The rental end date 2016-11-04 00:00:00 is earlier than the rental start date 2017-08-05 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,089 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,090 charges_calc.py:86  ERROR The rental end date 2017-02-18 00:00:00 is earlier than the rental start date 2017-10-26 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,090 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,091 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,091 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,092 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,092 charges_calc.py:86  ERROR The rental end date 2016-04-14 00:00:00 is earlier than the rental start date 2017-12-06 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,093 charges_calc.py:86  ERROR The rental end date 2016-07-18 00:00:00 is earlier than the rental start date 2016-12-24 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,093 charges_calc.py:86  ERROR The rental end date 2016-01-25 00:00:00 is earlier than the rental start date 2016-10-17 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,094 charges_calc.py:86  ERROR The rental end date 2016-04-27 00:00:00 is earlier than the rental start date 2018-09-27 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,094 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,095 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,095 charges_calc.py:86  ERROR The rental end date 2017-01-09 00:00:00 is earlier than the rental start date 2018-05-05 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,096 charges_calc.py:86  ERROR The rental end date 2016-06-11 00:00:00 is earlier than the rental start date 2016-11-11 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,096 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,096 charges_calc.py:86  ERROR The rental end date 2018-04-11 00:00:00 is earlier than the rental start date 2018-05-03 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,097 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,097 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,098 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,098 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,099 charges_calc.py:86  ERROR The rental end date 2016-01-24 00:00:00 is earlier than the rental start date 2016-11-22 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,099 charges_calc.py:86  ERROR The rental end date 2017-05-07 00:00:00 is earlier than the rental start date 2018-04-17 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,100 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,100 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,100 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,101 charges_calc.py:86  ERROR The rental end date 2016-12-03 00:00:00 is earlier than the rental start date 2018-11-24 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,101 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,102 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,102 charges_calc.py:86  ERROR The rental end date 2016-02-18 00:00:00 is earlier than the rental start date 2018-08-07 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,103 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,103 charges_calc.py:86  ERROR The rental end date 2017-10-24 00:00:00 is earlier than the rental start date 2018-02-22 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,104 charges_calc.py:86  ERROR The rental end date 2016-06-26 00:00:00 is earlier than the rental start date 2018-06-30 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,105 charges_calc.py:86  ERROR The rental end date 2017-07-07 00:00:00 is earlier than the rental start date 2017-11-14 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,106 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,107 charges_calc.py:86  ERROR The rental end date 2017-07-30 00:00:00 is earlier than the rental start date 2018-10-17 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,107 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,108 charges_calc.py:86  ERROR The rental end date 2016-10-16 00:00:00 is earlier than the rental start date 2017-03-23 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,108 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,109 charges_calc.py:86  ERROR The rental end date 2016-07-23 00:00:00 is earlier than the rental start date 2018-10-10 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,109 charges_calc.py:86  ERROR The rental end date 2018-08-25 00:00:00 is earlier than the rental start date 2018-09-28 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,110 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,111 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,116 charges_calc.py:86  ERROR The rental end date 2016-11-25 00:00:00 is earlier than the rental start date 2018-08-06 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,116 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,117 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,117 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,118 charges_calc.py:86  ERROR The rental end date 2016-06-06 00:00:00 is earlier than the rental start date 2018-07-21 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,118 charges_calc.py:86  ERROR The rental end date 2018-05-02 00:00:00 is earlier than the rental start date 2018-06-09 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,119 charges_calc.py:86  ERROR The rental end date 2018-03-14 00:00:00 is earlier than the rental start date 2018-11-18 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,119 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,120 charges_calc.py:86  ERROR The rental end date 2017-03-07 00:00:00 is earlier than the rental start date 2018-04-28 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,120 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,121 charges_calc.py:86  ERROR The rental end date 2016-05-23 00:00:00 is earlier than the rental start date 2018-05-18 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,121 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,122 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,122 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,123 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,123 charges_calc.py:86  ERROR The rental end date 2017-03-05 00:00:00 is earlier than the rental start date 2017-04-25 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,124 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,124 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,125 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,125 charges_calc.py:86  ERROR The rental end date 2016-11-26 00:00:00 is earlier than the rental start date 2018-07-28 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,126 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,126 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,127 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,127 charges_calc.py:86  ERROR The rental end date 2017-04-08 00:00:00 is earlier than the rental start date 2018-08-02 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,128 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,128 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,129 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,131 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,132 charges_calc.py:86  ERROR The rental end date 2017-01-29 00:00:00 is earlier than the rental start date 2018-03-26 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,133 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,133 charges_calc.py:86  ERROR The rental end date 2016-04-28 00:00:00 is earlier than the rental start date 2017-03-12 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,134 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,134 charges_calc.py:86  ERROR The rental end date 2018-05-09 00:00:00 is earlier than the rental start date 2018-08-21 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,135 charges_calc.py:86  ERROR The rental end date 2017-08-17 00:00:00 is earlier than the rental start date 2017-09-23 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,135 charges_calc.py:86  ERROR The rental end date 2017-02-03 00:00:00 is earlier than the rental start date 2018-06-02 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,136 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,136 charges_calc.py:86  ERROR The rental end date 2016-10-10 00:00:00 is earlier than the rental start date 2018-08-23 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,137 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,137 charges_calc.py:86  ERROR The rental end date 2016-07-31 00:00:00 is earlier than the rental start date 2017-06-22 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,138 charges_calc.py:86  ERROR The rental end date 2016-12-05 00:00:00 is earlier than the rental start date 2017-11-28 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,138 charges_calc.py:86  ERROR The rental end date 2017-04-20 00:00:00 is earlier than the rental start date 2018-06-17 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,138 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,139 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,139 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,140 charges_calc.py:86  ERROR The rental end date 2016-07-04 00:00:00 is earlier than the rental start date 2016-10-30 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,140 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,140 charges_calc.py:86  ERROR The rental end date 2016-11-22 00:00:00 is earlier than the rental start date 2017-03-15 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,141 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,146 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,147 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,147 charges_calc.py:86  ERROR The rental end date 2017-06-01 00:00:00 is earlier than the rental start date 2018-06-20 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,148 charges_calc.py:86  ERROR The rental end date 2016-03-21 00:00:00 is earlier than the rental start date 2017-05-31 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,148 charges_calc.py:86  ERROR The rental end date 2018-03-17 00:00:00 is earlier than the rental start date 2018-12-18 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,149 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,149 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,150 charges_calc.py:86  ERROR The rental end date 2017-11-03 00:00:00 is earlier than the rental start date 2017-11-15 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,150 charges_calc.py:86  ERROR The rental end date 2018-07-06 00:00:00 is earlier than the rental start date 2018-12-22 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,151 charges_calc.py:86  ERROR The rental end date 2017-09-25 00:00:00 is earlier than the rental start date 2018-08-18 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,151 charges_calc.py:86  ERROR The rental end date 2017-09-18 00:00:00 is earlier than the rental start date 2018-04-22 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,152 charges_calc.py:86  ERROR The rental end date 2017-04-15 00:00:00 is earlier than the rental start date 2018-03-15 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,152 charges_calc.py:86  ERROR The rental end date 2016-12-20 00:00:00 is earlier than the rental start date 2018-08-17 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,153 charges_calc.py:86  ERROR The rental end date 2016-09-29 00:00:00 is earlier than the rental start date 2018-06-10 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,153 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,154 charges_calc.py:86  ERROR The rental end date 2017-04-10 00:00:00 is earlier than the rental start date 2017-08-15 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,154 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,155 charges_calc.py:86  ERROR The rental end date 2017-11-22 00:00:00 is earlier than the rental start date 2018-05-10 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,155 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,156 charges_calc.py:86  ERROR The rental end date 2018-03-22 00:00:00 is earlier than the rental start date 2018-07-29 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,157 charges_calc.py:86  ERROR The rental end date 2017-10-26 00:00:00 is earlier than the rental start date 2018-02-18 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,157 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,158 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,158 charges_calc.py:86  ERROR The rental end date 2016-02-06 00:00:00 is earlier than the rental start date 2018-05-30 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,159 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,159 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,160 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,160 charges_calc.py:86  ERROR The rental end date 2017-10-30 00:00:00 is earlier than the rental start date 2018-12-07 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,161 charges_calc.py:86  ERROR The rental end date 2016-12-28 00:00:00 is earlier than the rental start date 2018-03-29 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,162 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,164 charges_calc.py:86  ERROR The rental end date 2016-11-22 00:00:00 is earlier than the rental start date 2018-06-05 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,165 charges_calc.py:86  ERROR The rental end date 2018-07-03 00:00:00 is earlier than the rental start date 2018-12-29 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,165 charges_calc.py:86  ERROR The rental end date 2016-08-29 00:00:00 is earlier than the rental start date 2017-06-30 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,165 charges_calc.py:86  ERROR The rental end date 2016-02-22 00:00:00 is earlier than the rental start date 2016-11-24 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,165 charges_calc.py:86  ERROR The rental end date 2016-07-03 00:00:00 is earlier than the rental start date 2017-07-28 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,166 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,166 charges_calc.py:86  ERROR The rental end date 2016-05-05 00:00:00 is earlier than the rental start date 2018-08-12 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,167 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,167 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,167 charges_calc.py:86  ERROR The rental end date 2017-06-19 00:00:00 is earlier than the rental start date 2018-01-09 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,168 charges_calc.py:86  ERROR The rental end date 2017-09-27 00:00:00 is earlier than the rental start date 2018-11-08 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,168 charges_calc.py:86  ERROR The rental end date 2016-06-16 00:00:00 is earlier than the rental start date 2016-11-10 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,169 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,169 charges_calc.py:86  ERROR The rental end date 2017-10-20 00:00:00 is earlier than the rental start date 2018-10-27 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,169 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,170 charges_calc.py:86  ERROR The rental end date 2016-05-30 00:00:00 is earlier than the rental start date 2017-09-05 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,171 charges_calc.py:86  ERROR The rental end date 2017-08-08 00:00:00 is earlier than the rental start date 2018-06-24 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,175 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,176 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,176 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,176 charges_calc.py:86  ERROR The rental end date 2017-04-15 00:00:00 is earlier than the rental start date 2017-06-15 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,177 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,177 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,179 charges_calc.py:86  ERROR The rental end date 2018-06-10 00:00:00 is earlier than the rental start date 2018-09-24 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,179 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,180 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,181 charges_calc.py:86  ERROR The rental end date 2016-05-15 00:00:00 is earlier than the rental start date 2018-07-14 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,181 charges_calc.py:86  ERROR The rental end date 2018-08-14 00:00:00 is earlier than the rental start date 2018-11-18 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,181 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,182 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,183 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,183 charges_calc.py:86  ERROR The rental end date 2016-02-27 00:00:00 is earlier than the rental start date 2018-11-25 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,184 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,184 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,184 charges_calc.py:86  ERROR The rental end date 2018-05-30 00:00:00 is earlier than the rental start date 2018-10-01 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,185 charges_calc.py:86  ERROR The rental end date 2017-07-13 00:00:00 is earlier than the rental start date 2017-11-21 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,185 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,186 charges_calc.py:86  ERROR The rental end date 2016-08-07 00:00:00 is earlier than the rental start date 2018-10-13 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,186 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,187 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,187 charges_calc.py:86  ERROR The rental end date 2017-01-22 00:00:00 is earlier than the rental start date 2017-08-01 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,188 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,188 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,189 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,189 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,190 charges_calc.py:86  ERROR The rental end date 2017-04-24 00:00:00 is earlier than the rental start date 2018-07-02 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,190 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,190 charges_calc.py:86  ERROR The rental end date 2017-04-28 00:00:00 is earlier than the rental start date 2017-05-02 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,191 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,191 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,192 charges_calc.py:86  ERROR The rental end date 2016-01-15 00:00:00 is earlier than the rental start date 2018-02-09 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,192 charges_calc.py:86  ERROR The rental end date 2016-07-05 00:00:00 is earlier than the rental start date 2017-01-27 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,193 charges_calc.py:86  ERROR The rental end date 2017-03-20 00:00:00 is earlier than the rental start date 2018-05-01 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,193 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,194 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 10:32:57,194 charges_calc.py:86  ERROR The rental end date 2017-06-26 00:00:00 is earlier than the rental start date 2018-12-23 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,195 charges_calc.py:86  ERROR The rental end date 2018-03-21 00:00:00 is earlier than the rental start date 2018-06-02 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,195 charges_calc.py:86  ERROR The rental end date 2016-05-04 00:00:00 is earlier than the rental start date 2016-08-26 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,196 charges_calc.py:86  ERROR The rental end date 2016-09-23 00:00:00 is earlier than the rental start date 2016-11-26 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 10:32:57,196 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
