2019-01-26 09:54:58,804 charges_calc.py:104 INFO called load_rentals_file function
2019-01-26 09:54:58,804 charges_calc.py:63  INFO load json file into data
2019-01-26 09:54:58,804 charges_calc.py:106 INFO called calculate_additional_fields function
2019-01-27 20:45:47,712 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,713 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,713 charges_calc.py:85  ERROR The rental end date 2017-06-19 00:00:00 is earlier than the rental start date 2018-01-09 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,714 charges_calc.py:85  ERROR The rental end date 2017-09-27 00:00:00 is earlier than the rental start date 2018-11-08 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,714 charges_calc.py:85  ERROR The rental end date 2016-06-16 00:00:00 is earlier than the rental start date 2016-11-10 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,715 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,715 charges_calc.py:85  ERROR The rental end date 2017-10-20 00:00:00 is earlier than the rental start date 2018-10-27 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,715 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,716 charges_calc.py:85  ERROR The rental end date 2016-05-30 00:00:00 is earlier than the rental start date 2017-09-05 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,716 charges_calc.py:85  ERROR The rental end date 2017-08-08 00:00:00 is earlier than the rental start date 2018-06-24 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,717 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,722 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,723 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,723 charges_calc.py:85  ERROR The rental end date 2017-04-15 00:00:00 is earlier than the rental start date 2017-06-15 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,724 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,724 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,725 charges_calc.py:85  ERROR The rental end date 2018-06-10 00:00:00 is earlier than the rental start date 2018-09-24 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,725 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,726 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,726 charges_calc.py:85  ERROR The rental end date 2016-05-15 00:00:00 is earlier than the rental start date 2018-07-14 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,727 charges_calc.py:85  ERROR The rental end date 2018-08-14 00:00:00 is earlier than the rental start date 2018-11-18 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,728 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,728 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,729 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,729 charges_calc.py:85  ERROR The rental end date 2016-02-27 00:00:00 is earlier than the rental start date 2018-11-25 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,730 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,730 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,731 charges_calc.py:85  ERROR The rental end date 2018-05-30 00:00:00 is earlier than the rental start date 2018-10-01 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,731 charges_calc.py:85  ERROR The rental end date 2017-07-13 00:00:00 is earlier than the rental start date 2017-11-21 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,731 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,732 charges_calc.py:85  ERROR The rental end date 2016-08-07 00:00:00 is earlier than the rental start date 2018-10-13 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,732 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,733 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,733 charges_calc.py:85  ERROR The rental end date 2017-01-22 00:00:00 is earlier than the rental start date 2017-08-01 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,733 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,734 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,734 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,735 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,735 charges_calc.py:85  ERROR The rental end date 2017-04-24 00:00:00 is earlier than the rental start date 2018-07-02 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,736 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,736 charges_calc.py:85  ERROR The rental end date 2017-04-28 00:00:00 is earlier than the rental start date 2017-05-02 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,736 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,737 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,737 charges_calc.py:85  ERROR The rental end date 2016-01-15 00:00:00 is earlier than the rental start date 2018-02-09 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,738 charges_calc.py:85  ERROR The rental end date 2016-07-05 00:00:00 is earlier than the rental start date 2017-01-27 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,738 charges_calc.py:85  ERROR The rental end date 2017-03-20 00:00:00 is earlier than the rental start date 2018-05-01 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,739 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,739 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,740 charges_calc.py:85  ERROR The rental end date 2017-06-26 00:00:00 is earlier than the rental start date 2018-12-23 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,740 charges_calc.py:85  ERROR The rental end date 2018-03-21 00:00:00 is earlier than the rental start date 2018-06-02 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,740 charges_calc.py:85  ERROR The rental end date 2016-05-04 00:00:00 is earlier than the rental start date 2016-08-26 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,741 charges_calc.py:85  ERROR The rental end date 2016-09-23 00:00:00 is earlier than the rental start date 2016-11-26 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,741 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,742 charges_calc.py:85  ERROR The rental end date 2016-01-02 00:00:00 is earlier than the rental start date 2017-02-23 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,742 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,743 charges_calc.py:85  ERROR The rental end date 2017-02-21 00:00:00 is earlier than the rental start date 2018-10-29 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,744 charges_calc.py:85  ERROR The rental end date 2016-08-29 00:00:00 is earlier than the rental start date 2018-03-02 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,746 charges_calc.py:85  ERROR The rental end date 2016-02-12 00:00:00 is earlier than the rental start date 2018-06-17 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,747 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,747 charges_calc.py:85  ERROR The rental end date 2017-01-12 00:00:00 is earlier than the rental start date 2017-06-12 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,749 charges_calc.py:85  ERROR The rental end date 2016-04-12 00:00:00 is earlier than the rental start date 2016-10-10 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,754 charges_calc.py:85  ERROR The rental end date 2016-02-07 00:00:00 is earlier than the rental start date 2017-09-17 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,754 charges_calc.py:85  ERROR The rental end date 2016-07-06 00:00:00 is earlier than the rental start date 2017-07-14 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,755 charges_calc.py:85  ERROR The rental end date 2016-09-06 00:00:00 is earlier than the rental start date 2017-11-04 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,755 charges_calc.py:85  ERROR The rental end date 2016-05-31 00:00:00 is earlier than the rental start date 2018-10-21 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,756 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,756 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,757 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,757 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,758 charges_calc.py:85  ERROR The rental end date 2018-01-30 00:00:00 is earlier than the rental start date 2018-03-05 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,758 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,759 charges_calc.py:85  ERROR The rental end date 2018-01-17 00:00:00 is earlier than the rental start date 2018-10-04 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,759 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,759 charges_calc.py:85  ERROR The rental end date 2017-06-29 00:00:00 is earlier than the rental start date 2017-09-30 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,760 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,761 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,763 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,763 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,764 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,764 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,765 charges_calc.py:85  ERROR The rental end date 2016-04-18 00:00:00 is earlier than the rental start date 2016-08-22 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,765 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,766 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,766 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,766 charges_calc.py:85  ERROR The rental end date 2017-08-01 00:00:00 is earlier than the rental start date 2018-07-22 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,767 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,767 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,768 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,768 charges_calc.py:85  ERROR The rental end date 2016-09-15 00:00:00 is earlier than the rental start date 2016-11-27 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,769 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,769 charges_calc.py:85  ERROR The rental end date 2016-01-07 00:00:00 is earlier than the rental start date 2016-01-13 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,770 charges_calc.py:85  ERROR The rental end date 2018-02-01 00:00:00 is earlier than the rental start date 2018-07-09 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,770 charges_calc.py:85  ERROR The rental end date 2018-08-07 00:00:00 is earlier than the rental start date 2018-09-16 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,771 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,771 charges_calc.py:85  ERROR The rental end date 2017-09-15 00:00:00 is earlier than the rental start date 2018-11-02 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,772 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,772 charges_calc.py:85  ERROR The rental end date 2016-03-20 00:00:00 is earlier than the rental start date 2017-02-24 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,773 charges_calc.py:85  ERROR The rental end date 2017-09-10 00:00:00 is earlier than the rental start date 2018-12-09 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,773 charges_calc.py:85  ERROR The rental end date 2016-04-29 00:00:00 is earlier than the rental start date 2017-09-09 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,774 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,774 charges_calc.py:85  ERROR The rental end date 2016-07-03 00:00:00 is earlier than the rental start date 2016-07-25 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,775 charges_calc.py:85  ERROR The rental end date 2016-02-13 00:00:00 is earlier than the rental start date 2018-10-20 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,775 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,775 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,776 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,777 charges_calc.py:85  ERROR The rental end date 2016-09-08 00:00:00 is earlier than the rental start date 2017-04-05 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,777 charges_calc.py:85  ERROR The rental end date 2017-06-26 00:00:00 is earlier than the rental start date 2018-07-19 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,778 charges_calc.py:85  ERROR The rental end date 2017-11-16 00:00:00 is earlier than the rental start date 2018-07-17 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,785 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,785 charges_calc.py:85  ERROR The rental end date 2016-01-27 00:00:00 is earlier than the rental start date 2018-09-13 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,786 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,786 charges_calc.py:85  ERROR The rental end date 2017-03-25 00:00:00 is earlier than the rental start date 2017-08-22 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,787 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,787 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,788 charges_calc.py:85  ERROR The rental end date 2016-07-04 00:00:00 is earlier than the rental start date 2018-10-05 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,788 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,789 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,790 charges_calc.py:85  ERROR The rental end date 2017-09-06 00:00:00 is earlier than the rental start date 2018-09-14 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,790 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,791 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,791 charges_calc.py:85  ERROR The rental end date 2018-02-13 00:00:00 is earlier than the rental start date 2018-04-27 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,792 charges_calc.py:85  ERROR The rental end date 2017-01-20 00:00:00 is earlier than the rental start date 2018-01-03 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,792 charges_calc.py:85  ERROR The rental end date 2016-08-20 00:00:00 is earlier than the rental start date 2018-07-02 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,793 charges_calc.py:85  ERROR The rental end date 2017-02-04 00:00:00 is earlier than the rental start date 2017-09-08 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,794 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,794 charges_calc.py:85  ERROR The rental end date 2016-03-31 00:00:00 is earlier than the rental start date 2018-01-04 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,795 charges_calc.py:85  ERROR The rental end date 2016-01-01 00:00:00 is earlier than the rental start date 2016-02-17 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,796 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,797 charges_calc.py:85  ERROR The rental end date 2016-01-30 00:00:00 is earlier than the rental start date 2016-11-27 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,798 charges_calc.py:85  ERROR The rental end date 2017-06-16 00:00:00 is earlier than the rental start date 2018-03-05 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,798 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,799 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,799 charges_calc.py:85  ERROR The rental end date 2017-04-24 00:00:00 is earlier than the rental start date 2018-07-24 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,800 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,800 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,801 charges_calc.py:85  ERROR The rental end date 2017-08-17 00:00:00 is earlier than the rental start date 2017-09-03 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,801 charges_calc.py:85  ERROR The rental end date 2016-11-13 00:00:00 is earlier than the rental start date 2016-11-27 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,802 charges_calc.py:85  ERROR The rental end date 2016-02-03 00:00:00 is earlier than the rental start date 2017-11-21 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,802 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,803 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,804 charges_calc.py:85  ERROR The rental end date 2018-10-19 00:00:00 is earlier than the rental start date 2018-12-31 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,804 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,805 charges_calc.py:85  ERROR The rental end date 2016-04-03 00:00:00 is earlier than the rental start date 2017-06-26 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,805 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,806 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,806 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,807 charges_calc.py:85  ERROR The rental end date 2018-06-02 00:00:00 is earlier than the rental start date 2018-07-06 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,807 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,808 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,808 charges_calc.py:85  ERROR The rental end date 2016-09-10 00:00:00 is earlier than the rental start date 2018-09-19 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,809 charges_calc.py:85  ERROR The rental end date 2017-07-29 00:00:00 is earlier than the rental start date 2017-08-27 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,810 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,812 charges_calc.py:85  ERROR The rental end date 2017-09-15 00:00:00 is earlier than the rental start date 2018-12-09 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,817 charges_calc.py:85  ERROR The rental end date 2016-03-05 00:00:00 is earlier than the rental start date 2016-07-14 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,818 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,818 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,819 charges_calc.py:85  ERROR The rental end date 2016-11-22 00:00:00 is earlier than the rental start date 2018-04-02 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,819 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,820 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,820 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,821 charges_calc.py:85  ERROR The rental end date 2016-12-08 00:00:00 is earlier than the rental start date 2017-09-26 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,821 charges_calc.py:85  ERROR The rental end date 2018-03-01 00:00:00 is earlier than the rental start date 2018-06-15 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,822 charges_calc.py:85  ERROR The rental end date 2016-04-02 00:00:00 is earlier than the rental start date 2017-12-23 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,822 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,823 charges_calc.py:85  ERROR The rental end date 2017-05-17 00:00:00 is earlier than the rental start date 2017-09-08 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,823 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,824 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,824 charges_calc.py:85  ERROR The rental end date 2017-01-15 00:00:00 is earlier than the rental start date 2017-05-18 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,825 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,825 charges_calc.py:85  ERROR The rental end date 2017-04-25 00:00:00 is earlier than the rental start date 2018-04-25 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,826 charges_calc.py:85  ERROR The rental end date 2016-08-08 00:00:00 is earlier than the rental start date 2017-10-09 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,826 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,827 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,828 charges_calc.py:85  ERROR The rental end date 2016-06-23 00:00:00 is earlier than the rental start date 2017-08-23 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,828 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,829 charges_calc.py:85  ERROR The rental end date 2016-01-12 00:00:00 is earlier than the rental start date 2018-09-25 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,829 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,830 charges_calc.py:85  ERROR The rental end date 2016-04-05 00:00:00 is earlier than the rental start date 2016-09-22 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,830 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,830 charges_calc.py:85  ERROR The rental end date 2018-02-13 00:00:00 is earlier than the rental start date 2018-09-02 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,831 charges_calc.py:85  ERROR The rental end date 2016-03-08 00:00:00 is earlier than the rental start date 2017-10-06 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,831 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,832 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,833 charges_calc.py:85  ERROR The rental end date 2016-11-17 00:00:00 is earlier than the rental start date 2017-02-19 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,833 charges_calc.py:85  ERROR The rental end date 2016-05-06 00:00:00 is earlier than the rental start date 2017-11-24 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,834 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,834 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,835 charges_calc.py:85  ERROR The rental end date 2017-04-23 00:00:00 is earlier than the rental start date 2017-08-18 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,835 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,836 charges_calc.py:85  ERROR The rental end date 2017-09-02 00:00:00 is earlier than the rental start date 2017-11-17 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,837 charges_calc.py:85  ERROR The rental end date 2016-11-24 00:00:00 is earlier than the rental start date 2017-08-18 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,837 charges_calc.py:85  ERROR The rental end date 2016-11-05 00:00:00 is earlier than the rental start date 2017-05-26 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,838 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,839 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,840 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,841 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,842 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,849 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,849 charges_calc.py:85  ERROR The rental end date 2017-10-13 00:00:00 is earlier than the rental start date 2018-02-16 00:00:00,            which would resulte in negative number of renting days. This issue is handled
2019-01-27 20:45:47,850 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,850 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
2019-01-27 20:45:47,850 charges_calc.py:77  WARNING if the renting days is less than 0, it would cause error
